"","jsw","kgh","kru","pge","mbk","pkn","zwrot","wariancja"
"36",0.091758270879987,0.0619872158330632,0.345762177950073,0.264052490648023,0.00480891988014827,0.231630924808705,0.0598268333848042,2.73952754684697
"37",0.157038707840927,0.1931678935869,0.122770526821536,0.176001308425065,0.181053239515549,0.169968323810023,0.0505690065786256,2.91468642096696
"38",0.266370729410657,0.16197728484984,0.298817054632245,0.0342976080452638,0.163304916350358,0.0752324067116357,0.0595618085063607,3.39830223310718
"39",0.140682303300656,0.195023473948717,0.196807767962271,0.117392806934666,0.169467426400364,0.180626221453326,0.056219565645992,2.77454762026834
"40",0.140713607868656,0.154871926887602,0.224993317466838,0.246278850137651,0.180414740908993,0.0527275567302601,0.0523154667076968,2.93475775602391
"41",0.143050145146699,0.190902244783552,0.250148435672488,0.119054900587585,0.037654782849068,0.259189490960608,0.05890604342568,2.74833913731107
"42",0.0583314265644487,0.0373715261177466,0.208471538429006,0.175051668051757,0.19568458423194,0.325089256605102,0.0587557544975841,2.54135437556688
"43",0.256078341193092,0.0362017270661852,0.237465497583246,0.132770181801379,0.127201055558789,0.210283196797309,0.055452539723625,3.13567173675845
"44",0.280425406662388,0.0917012241625955,0.151611259226757,0.123330728571132,0.260438323461598,0.0924930579155289,0.0504010855745254,3.48660079518197
"45",0.053976325496574,0.0463449991585056,0.281224087560185,0.333793093594094,0.0771781279591544,0.207483366231487,0.0556100504999337,2.718497885165
"46",0.25780011305991,0.285188279296692,0.0321565510759992,0.111491616116549,0.213604089697353,0.0997593507534973,0.0453171109302991,3.70760440018054
"47",0.0691441747325095,0.156981228609617,0.369217868491473,0.11608916455385,0.244533124631756,0.0440344389807944,0.064736505533422,2.85957517263072
"48",0.330280836791274,0.045238900674025,0.23494679918504,0.109656633662273,0.0223295017758183,0.25754732791157,0.054452414918413,3.59453935535282
"49",0.111604681957153,0.0863565171448227,0.312810704844977,0.237878617216333,0.0121147013805213,0.239234777456192,0.0587291704625485,2.71690547787713
"50",0.166495303990385,0.296148120761709,0.049163796603885,0.131168787226527,0.0500323047423214,0.306991686675173,0.0491011002164651,3.16010506285569
"51",0.0089662612187226,0.320036763578213,0.272722225765784,0.251898668563237,0.115002344900113,0.0313737359739298,0.0565435509135461,2.86778816173148
"52",0.20465584838843,0.106356750362052,0.198850786721196,0.13543920205639,0.184909156105385,0.169788256366546,0.0544184256124961,2.96388545888714
"53",0.186665707701068,0.25809515675054,0.173196364091293,0.0212024800268662,0.165723116400191,0.195117175030043,0.0570767612977674,3.06325537335239
"54",0.0827386657465882,0.160307958800504,0.203921595728756,0.130348693394081,0.232724644498822,0.189958441831248,0.0578617493082242,2.64148812294782
"55",0.130866517418265,0.137400761987328,0.269558990528155,0.124384576775987,0.26910495822609,0.0686841950641743,0.0588831288662756,2.89118684201324
"56",0.054223539384597,0.218254463739529,0.268160734055645,0.27197580718222,0.1645070795414,0.0228783760966088,0.0549773643821253,2.84881606583357
"57",0.0724970274427427,0.370774282426912,0.0140959495461954,0.332716808584704,0.205882771704125,0.00403316029532018,0.0406675619578278,3.48234267003628
"58",0.0213138317219584,0.0449925586790222,0.0696227243271823,0.344932448490182,0.181164790700934,0.337973646080721,0.04803106581692,2.8467244831532
"59",0.0875674974516267,0.0610060433440609,0.281175915972371,0.183905319703499,0.11929635895855,0.267048864569892,0.0602253603636601,2.5582805410575
"60",0.165870749108694,0.201258216685267,0.0887720460268936,0.238257119722948,0.212744787497588,0.0930970809586083,0.0461812510250529,3.13536233755565
"61",0.312643416621757,0.0316478979626855,0.400684484191154,0.134322044567482,0.0844684951345074,0.0362336615224145,0.0596560340679479,3.72202305550563
"62",0.0250147604310034,0.174868131448979,0.256143926518799,0.142778484076113,0.118913275664652,0.282281421860453,0.0617034429894091,2.47350644719421
"63",0.218076577315997,0.118275513327128,0.239557128064111,0.13251789466515,0.0375088772636448,0.254064009363969,0.0563854246306373,2.99038463861023
"64",0.309502903726587,0.0829119189521212,0.113223367225877,0.151645910975374,0.0394331674224088,0.303282731697633,0.048499453315423,3.57650728839603
"65",0.0610013078425351,0.323547425279573,0.0887263955858437,0.152585145835959,0.244324953326507,0.129814772129581,0.0514720174646282,2.941925661253
"66",0.207620388709765,0.0257998513176685,0.109931347876958,0.288038078844347,0.11480444037889,0.253805892872372,0.0463220002987071,3.14632585260569
"67",0.232218926163386,0.375556109657817,0.0915480793204523,0.033959958897085,0.213764571240343,0.0529523547209166,0.0503608228533476,3.7334897698079
"68",0.239926385140392,0.397472817794538,0.0771462208343762,0.096211980360226,0.0887951494931467,0.100447446377321,0.0475904726415662,3.74260307112389
"69",0.123956312517802,0.157395827666375,0.115724957369311,0.0121443488758722,0.206947037268754,0.383831516301886,0.058457282288668,2.83018746073875
"70",0.0817928685719617,0.288158768789876,0.199334235657682,0.0182183100842553,0.152210348471441,0.260285468424784,0.061324960870829,2.74710523942373
"71",0.215229543465498,0.261647102101202,0.0259609386016686,0.255495545133455,0.0301057201774871,0.211561150520689,0.0420827569285065,3.48901549246146
"72",0.280053290820902,0.314651103854922,0.0327538960209246,0.196757052667407,0.1736491500468,0.00213550658904402,0.0409802700278052,4.02672129259604
"73",0.132484431164887,0.24246530892701,0.0828631573382049,0.234318697019883,0.193499712896759,0.114368692653256,0.0468606798592999,3.03528902346379
"74",0.169445940545719,0.206187769330147,0.10207918669818,0.208376856262735,0.220121884763123,0.0937883624000968,0.0476599702158896,3.11074624081617
"75",0.147712649307424,0.0992655177023743,0.218011151999134,0.286552262326786,0.127732726472593,0.120725692191689,0.0512135000901378,2.89876669063405
"76",0.392141948989767,0.00674443360100441,0.229421470066071,0.0810947884022723,0.0228947384185968,0.267702620522288,0.053858244003066,4.02813744242724
"77",0.0197877837687489,0.275559620931436,0.0726176241191819,0.204921401650964,0.0742068783191108,0.352906691210558,0.0518421656656953,2.73695031055243
"78",0.257984088861827,0.0317725084368678,0.191791789166764,0.287339368507804,0.0174821847911891,0.213630060235548,0.0481707954704959,3.36265406357062
"79",0.081056132162096,0.287638173662794,0.283690498012919,0.0266211673254723,0.115546900130626,0.205447128706093,0.0642524851665088,2.74972388597356
"80",0.248881922834105,0.218103213872827,0.0700728082748922,0.275362251924503,0.0411669538421845,0.146412849251488,0.0421774433240932,3.571821246176
"81",0.0573706052973587,0.0821516045438985,0.32553006957684,0.208581716461946,0.050874029971558,0.275491974148398,0.0619814334849648,2.56175024964532
"82",0.132863135707938,0.027462095932445,0.38868690245085,0.353576840046539,0.0208973407299978,0.0765136851322302,0.0566073554341853,3.161976780263
"83",0.502732984017712,0.0128625425953012,0.114243305757195,0.181175305333148,0.17808243807725,0.0109034242193937,0.0408415195619299,5.29543924021867
"84",0.235637273675734,0.0159094304764421,0.207202322619826,0.170851372081624,0.0771987287849034,0.29320087236147,0.0540687498141889,3.05533219936071
"85",0.218012714976513,0.0628884020501955,0.25706517198044,0.160235638628132,0.0570964862073085,0.244701586157412,0.0564174587779494,2.97109395119706
"86",0.0466305374211437,0.205930540347671,0.0938616756607754,0.154612825990584,0.314266784261435,0.18469763631839,0.0530319239465676,2.82312219339066
"87",0.299012720177955,0.28152489929081,0.14809650530061,0.0654339466090951,0.133003905750559,0.0729280228709699,0.0505618138517796,3.77352266558267
"88",0.172631205019819,0.200957313921496,0.0765416746474202,0.213391813482133,0.118987749000801,0.217490243928331,0.0471854097776724,3.03590994574339
"89",0.155955024929621,0.251750314952169,0.176702279060546,0.0920871531500727,0.187420486805083,0.136084741102508,0.055221906120324,2.94575028932941
"90",0.110176402347242,0.21119078666564,0.134103631721128,0.244161073944117,0.270476957330524,0.0298911479913484,0.0488828216715053,3.05295027055798
"91",0.0174564003453203,0.118244853604931,0.333580125498627,0.126495399082198,0.29804010507314,0.106183116395784,0.0648731293131745,2.75260572907543
"92",0.203720806739938,0.086325567287904,0.0371292324713172,0.274574975577966,0.147005025556591,0.251244392366283,0.043455274194792,3.23813473569071
"93",0.36352322336736,0.0319254932819513,0.0625913863692798,0.242317408569643,0.298799124652467,0.000843363759298688,0.0400459965381531,4.38013847873004
"94",0.180765416194074,0.0539649517633196,0.0747782374522314,0.262082261987441,0.244338160087126,0.184070972515807,0.0458156216942868,3.13105111302259
"95",0.229261525711611,0.131779728610167,0.159560739906084,0.24430213108218,0.0324651068458305,0.202630767844126,0.0484183723569062,3.19659064274056
"96",0.132914969326469,0.174942152162757,0.0632672588557784,0.222682869742387,0.167388472068496,0.238804277844113,0.0476426823827139,2.90681065349822
"97",0.212685933070832,0.291094895902112,0.0193477857219587,0.0414607707843152,0.244780219825594,0.190630394695188,0.0489696975382326,3.49590296529764
"98",0.36296112127198,0.121056893901672,0.0826325425710409,0.0256758573882551,0.097570386560021,0.310103198307031,0.049983673679057,3.9929619964487
"99",0.225126497148439,0.108229614755944,0.205380166122722,0.184480885763583,0.106214880861517,0.170567955347796,0.0524511293367474,3.05843327211129
"100",0.261957271851443,0.186576626814177,0.14010057027979,0.19822646539774,0.0391742783319479,0.173964787324902,0.0478240987023274,3.39677849203037
"101",0.221184437769739,0.0237255939478389,0.143993280709629,0.129280150332259,0.03150741463931,0.450309122601224,0.0542315013028198,3.11846621021166
"102",0.129146430013625,0.24835766032824,0.228103815665101,0.10020355215441,0.0819329394212068,0.212255602417418,0.0583538261978804,2.76629581167641
"103",0.261065897224742,0.144837076695928,0.267068090832312,0.0029986048980563,0.137324725051793,0.186705605297169,0.0602905395945601,3.26531934470586
"104",0.148284167104002,0.0501521056003797,0.287396111213556,0.201273391976014,0.268731235055279,0.0441629890507691,0.0568433963342035,2.99245165104184
"105",0.295178183768381,0.199558403826387,0.0247272317063471,0.162081499687503,0.139061882622097,0.179392798389284,0.0432843075747855,3.74344647395707
"106",0.228540430312475,0.0775151769770952,0.18492143374922,0.184710558408485,0.0968991860021953,0.227413214550529,0.0520444177812588,3.04974899475697
"107",0.193057874523579,0.111935316675383,0.265449931980905,0.026938868457935,0.189801257168675,0.212816751193523,0.0615522692396216,2.92095388686943
"108",0.249150304065943,0.0366007208658842,0.0943108724147766,0.211757520765499,0.193171315499946,0.215009266387952,0.0468818420834968,3.28922008586716
"109",0.138825152922388,0.228617200350816,0.222107148592665,0.191900875013735,0.133171297737423,0.0853783253829741,0.0539287161642329,2.88878652393816
"110",0.285043438455216,0.257684658796764,0.0350719139333445,0.248275481693634,0.152021641368178,0.0219028657528632,0.0396182496426299,3.97012002137141
"111",0.163192455806891,0.132076862495385,0.206460648584207,0.184115338162925,0.175148324208067,0.139006370742525,0.0537988923003657,2.85190718646089
"112",0.263284747923915,0.0380984270068484,0.0947435888890719,0.125249536628646,0.242227897074843,0.236395802476676,0.0496556622957827,3.33828063504222
"113",0.141838214512073,0.090059547338156,0.357794223215479,0.136917816395181,0.0949325655601231,0.178457632978989,0.0628948743657515,2.76411270232722
"114",0.131235760122119,0.207865179984806,0.141793143207165,0.00888403233867093,0.300282909646425,0.209938974700814,0.0580237859543061,2.96867266924888
"115",0.156977482062599,0.0895543592586148,0.426558728138335,0.159266379798786,0.0688917691606396,0.0987512815810254,0.0640938451509013,2.99140983508048
"116",0.266977555253008,0.0338315075898326,0.16737700653554,0.322778280565776,0.151341353351081,0.0576942967047629,0.0446134458885314,3.57336283045306
"117",0.337221144611522,0.224416049931749,0.0422635045115914,0.0648842957648223,0.253904786957248,0.0773102182230682,0.0454502285053084,4.15078729716026
"118",0.0526892448379043,0.143854023342111,0.166908900256087,0.305035475040861,0.277253984034538,0.0542583724884987,0.0502259195485918,2.92625481643557
"119",0.0983264816421213,0.159753931278309,0.215753927035958,0.212190997149267,0.171521548321409,0.142453114572936,0.0548011639995743,2.69256175176772
"120",0.351245195812739,0.101851842990642,0.110865942275191,0.37689000704985,0.00746071407830712,0.0516862977932704,0.0377016749491005,4.39074204482973
"121",0.389584805408401,0.0214501465647988,0.257625064195766,0.0461099192436801,0.101265564060693,0.183964500526661,0.0556815543097863,3.99569429004684
"122",0.158315068560875,0.219414300953823,0.199126146245809,0.153147318069562,0.0502206260202775,0.219776540149654,0.054740347156688,2.85046575247959
"123",0.103178056744595,0.287904432445466,0.00716898881017077,0.264991232454871,0.30845629280157,0.028300996743327,0.0425387096096467,3.41116580198672
"124",0.180796705031484,0.0672708435389616,0.216868429641513,0.246250307269597,0.0782846719195884,0.210529042598856,0.0524708048301335,2.90061194096481
"125",0.0779830050430982,0.166130558173511,0.163439351382987,0.300074872059414,0.0233594747440746,0.269012738596915,0.050902843015431,2.74793300547091
"126",0.0586883364126185,0.0976159208380454,0.136932624971128,0.338699147744211,0.00967635059548283,0.358387619438514,0.0499443463365963,2.81104014658915
"127",0.168317767506549,0.128967466763213,0.154573849411869,0.267563233414697,0.23341239267494,0.0471652902287319,0.0479821667669787,3.12265287299663
"128",0.114423759227377,0.106774508068014,0.167284437789983,0.0592228553479824,0.210662464063401,0.341631975503241,0.0592606792129062,2.68132237225362
"129",0.238840402535959,0.251281907610166,0.240480460352308,0.0761277433295963,0.025254023451156,0.168015462720815,0.0564970746634363,3.27617440913556
"130",0.254320143481232,0.083612708905685,0.180973426790157,0.0120166776949629,0.281825012136108,0.187252030991855,0.0568673392657032,3.31035628012317
"131",0.207753529964299,0.109945885898528,0.131500563482013,0.232764595833571,0.141629542783018,0.17640588203857,0.0481466804248308,3.08031888269331
"132",0.226156861608585,0.0718199011192181,0.097518342197284,0.00735994899935465,0.239005543477544,0.358139402598014,0.0554627950441553,3.20313341352533
"133",0.117097432190643,0.331728865919034,0.168858570869852,0.081336056978701,0.0796409415875291,0.22133813245424,0.0564118729937279,2.89125905006007
"134",0.201669360662629,0.181624362228929,0.110776968903977,0.124994347499099,0.19759324866253,0.183341712042835,0.0508030158676794,3.07874624932723
"135",0.0765518686764163,0.0166230454475079,0.286994357678622,0.256413315648794,0.158767217442957,0.204650195105703,0.0580836482892393,2.65202011508098
"136",0.00260515904949836,0.267874273261412,0.124912257900097,0.238105641744705,0.200063898540051,0.166438769504237,0.0521458715159369,2.72304223298382
"137",0.242552940443548,0.0420205831075992,0.257498204135029,0.117219201461475,0.210037279521539,0.13067179133081,0.0566258106331377,3.15088181387924
"138",0.0289201267156212,0.0802349186584821,0.45474193849087,0.0521167648942387,0.224493892975856,0.159492358264932,0.0728380435855298,2.83252866276878
"139",0.196406653887858,0.219000636688963,0.0277010972225977,0.0952756942870996,0.182965220019232,0.278650697894249,0.0488902340659654,3.20708221210665
"140",0.219085916002121,0.0558082931731329,0.246413634457413,0.0136179384822828,0.260744107205889,0.204330110679162,0.0607805413369419,3.08541535074709
"141",0.271614947189931,0.0435041867657854,0.253066053000982,0.197961001282102,0.069510297674673,0.164343514086527,0.0530949650264489,3.29108794481414
"142",0.273519738615559,0.124292924406511,0.00130019429052201,0.292984885683997,0.00959903670644253,0.298303220296969,0.0395622200173342,3.79004729611786
"143",0.0595601390475074,0.0191508026769785,0.223762718075915,0.273955324825711,0.210800895977331,0.212770119396557,0.055293691015829,2.66781113829853
"144",0.228782456994702,0.0698324216091345,0.141525048566167,0.210365467807473,0.145393370206044,0.20410123481648,0.0492026201274728,3.11635801160798
"145",0.0252690923221309,0.0657932895459486,0.192872942707904,0.105374430480521,0.275003501610378,0.335686743333117,0.0612921809919971,2.58290004346682
"146",0.118926040796785,0.263437630176921,0.00590582440130358,0.392299143850771,0.181465125383644,0.0379662353905751,0.0378670668819504,3.5212710274703
"147",0.0023008204095839,0.250660291647308,0.173667733045715,0.196250851910626,0.294197436759758,0.0829228662270097,0.0551975897641798,2.81891892506929
"148",0.2918733688582,0.0349265404288066,0.225739490738481,0.227258209182184,0.185725686195247,0.0344767045970808,0.0495649702984131,3.57320105036234
"149",0.337420710583434,0.24939819533746,0.067635212251272,0.161297839259219,0.013059153816996,0.171188888751619,0.0436721081476587,4.07708820360964
"150",0.116769287569401,0.397906824498788,0.0312589310528952,0.195932591178745,0.0481091013517656,0.210023264348406,0.0461901179846892,3.25620684933501
"151",0.179953515236294,0.134580615441287,0.140799190491602,0.203693285460228,0.297029508873414,0.0439438844971744,0.0492493013370146,3.19186684086636
"152",0.0235359427770075,0.0564013935527183,0.196972116023028,0.311711218630696,0.0209749939302601,0.39040433508629,0.0547926858591713,2.67918335250345
"153",0.0896190121154675,0.185348671939492,0.373442026521031,0.115153601598738,0.071604132178817,0.164832555646453,0.0650596417383881,2.7127492826881
"154",0.157617758639646,0.0481152090963505,0.170820531019436,0.202632968243933,0.235236918552131,0.185576614448503,0.0525865808258155,2.86048497422074
"155",0.264130628913175,0.107382731006812,0.0874422645580775,0.25664219794479,0.263768564534785,0.0206336130423607,0.0429343273445012,3.67997612366986
"156",0.272031424290053,0.26563545579756,0.167613356412098,0.0979046009454685,0.146721878411826,0.0500932841429947,0.050911926508454,3.58543729491805
"157",0.128850985832055,0.239443526267249,0.203254016853308,0.134185831825247,0.236061067688561,0.0582045715335794,0.0551485629836529,2.94744950204192
"158",0.212422052553689,0.0978964061313589,0.10442437097882,0.0158875220691862,0.439352334812312,0.130017313454634,0.054139356023747,3.54789142637508
"159",0.00314541944293504,0.306085976734867,0.202305021043627,0.0130157021719802,0.246404581186522,0.229043299420069,0.0633971866407971,2.75642852988513
"160",0.0992854606759567,0.1079026736196,0.237035705928766,0.252354427010167,0.0240896730052959,0.279332059760215,0.0554997109208583,2.6701224873569
"161",0.276952090668446,0.199597892546683,0.18137044224281,0.0393389800456327,0.0044508886603676,0.298289705836061,0.0554337216454599,3.4366367413245
"162",0.109748115061431,0.256356611072852,0.0652219673891044,0.305333942012501,0.0237877357200903,0.239551628744022,0.0450230117991902,3.05263802650793
"163",0.0786538155539846,0.147020370763005,0.238226103298066,0.214097740686618,0.0709743710782287,0.251027598620097,0.0570076622904623,2.57809517035712
"164",0.123296454895534,0.113045750790835,0.473378254063903,0.154478064516572,0.0747768316602535,0.0610246440729034,0.0667416481432831,3.03968972730776
"165",0.0595605099030494,0.0401809903673134,0.140306058948135,0.168181039278083,0.230091204246297,0.361680197257122,0.0563106858992221,2.62192563578938
"166",0.042223094602306,0.0149474722253013,0.33187437052565,0.0410516527118037,0.350555647788752,0.219347762146186,0.0684481702284582,2.82807369144291
"167",0.157280399820939,0.249190833388142,0.506627960588643,0.0222871736515147,0.0432923305495777,0.0213213020011834,0.0707874734685018,3.44533819832749
"168",0.228198072052759,0.240739896023873,0.210615821178188,0.210231585796587,0.0600569849249436,0.0501576400236495,0.0501416092423133,3.34306781835555
"169",0.0233604224856772,0.174220790449406,0.0831633648626699,0.257278851947632,0.293015716934892,0.168960853319722,0.0497150714721126,2.83849362406594
"170",0.119870844154134,0.275016376220616,0.00344435795220113,0.217415336744505,0.176432816317792,0.207820268610753,0.044867966747887,3.10718138211783
"171",0.196928845968807,0.187280114400645,0.354215786558812,0.0458660437635161,0.18609576539548,0.0296134439127395,0.0628877717376647,3.20853728179577
"172",0.130205300865224,0.303726267941116,0.041223296574184,0.276871388904767,0.0575437024199102,0.190430043294799,0.0438550300814253,3.18288008975228
"173",0.183112100039976,0.168535786038109,0.224622860389831,0.171107719426647,0.243919120119632,0.00870241398580597,0.0534071123222782,3.14263338969871
"174",0.20435504881564,0.0590633844883311,0.286703966038479,0.170916993048997,0.123427579513927,0.155533028094627,0.0570825502308368,2.95314417581258
"175",0.262004446939669,0.261267047898558,0.0146527643150287,0.324254711812187,0.104456102427445,0.0333649266071124,0.0367918792606894,3.99158855621234
"176",0.253948629356227,0.21092317649668,0.186903484986677,0.133558785876411,0.0394552630918583,0.175210660192146,0.0521224484219754,3.30296201237281
"177",0.206734199359621,0.22495557693507,0.0867063026615518,0.140169092751937,0.191299035320638,0.150135792971182,0.0486586718159268,3.20378719223892
"178",0.185258369774736,0.292732427353843,0.0369348379872191,0.0841896167251919,0.00396470760589719,0.396920040553113,0.0503388983670676,3.3333450749805
"179",0.329123972935993,0.418052181004026,0.0108707973637329,0.0266209899539923,0.127667127730179,0.0876649310120767,0.0446384225849579,4.53968611668895
"180",0.294372038133809,0.193602019936991,0.0177483802337235,0.357025354382975,0.0492522854006441,0.0879999219118571,0.0356831876655588,4.12775860836897
"181",0.0421227372473133,0.090778894048833,0.146610979641859,0.033080011416147,0.54920675871386,0.138200618931987,0.059922603915629,3.41316666074101
"182",0.231923154802704,0.180033554228628,0.088332481826758,0.275552699565086,0.160091324404956,0.0640667851718676,0.0430510688760388,3.46021158132242
"183",0.0131680228058543,0.0630439168365798,0.245292509140123,0.207835860611084,0.267844099230444,0.202815591375915,0.0594026843869478,2.60794412137803
"184",0.211357243713034,0.205281213617204,0.174128673570464,0.113810454477799,0.0852296671000031,0.210192747521497,0.0536587241683939,3.04900796145388
"185",0.0354448676525971,0.2096580938961,0.187341725343427,0.371106391267222,0.191089634560019,0.00535928728063465,0.048558237781678,3.03370459692185
"186",0.0730191381130772,0.0515289317263797,0.236533927658327,0.190816402119736,0.236186786025993,0.211914814356487,0.0581662038154858,2.61416054636263
"187",0.0213949573464236,0.0960960071752214,0.239456971666014,0.193684283207534,0.250049675240803,0.199318105364004,0.0592182850367282,2.57653704116396
"188",0.198281045447315,0.0645782132256725,0.135177230138243,0.112975056711632,0.277024794765633,0.211963659711504,0.0531929454655707,3.03448206332768
"189",0.095105362932506,0.328717124634397,0.0718845971056094,0.0970247020666694,0.292954412257063,0.114313801003756,0.0516481098079097,3.12886102282845
"190",0.0869429547383126,0.218332522566143,0.0963425321021736,0.298130725811787,0.0781495922594789,0.222101672522104,0.047287204460431,2.86130620074825
"191",0.0846026030253487,0.0320697917127509,0.126624904082384,0.263620235722466,0.282272440800829,0.210810024656222,0.0507981877884546,2.82775549602434
"192",0.068303989772322,0.0962293218850854,0.246035973586501,0.209313824220827,0.278080420129108,0.102036470406156,0.0570602064303761,2.75067464892315
"193",0.115296605406736,0.0974042698389458,0.145032600880915,0.227276296367651,0.177419028748473,0.237571198757278,0.0518341875201628,2.71863700046179
"194",0.0511999865031577,0.216629782594607,0.207572564322907,0.224965527347587,0.122728695061012,0.176903444170729,0.0551696041443025,2.61706929656886
"195",0.276285698467281,0.249806743793323,0.247924045349148,0.137705837178436,0.076723320078212,0.0115543551335998,0.052646238513811,3.61511908565
"196",0.110087746479052,0.0823539311875767,0.290277904388559,0.123908798823602,0.132800539701955,0.260571079419257,0.0619269535409699,2.59257769295958
"197",0.0449617623393695,0.161680557983621,0.140775302502077,0.237731813086247,0.228950641337928,0.185899922750757,0.0524403340830398,2.67663046698864
"198",0.168837773553221,0.153651392417374,0.218981767194475,0.203795369084555,0.142118039627021,0.112615658123354,0.0531984508891889,2.90680512666816
"199",0.284076951666107,0.0942121173693821,0.221478161587194,0.0245725982280736,0.244725683200314,0.130934487948929,0.056919394205608,3.440493556382
"200",0.0474802345570392,0.139597168374578,0.179706774778757,0.478397520928159,0.0892705287107851,0.0655477726506816,0.0450055505003119,3.20301974322537
